work_id,units,c0_rows,parsed_units,landed_law_units,pending_law_units,unparsed_units,parse_laws,max_chapter,coordinate_collisions,y_state
"pby/frishman/בשער-המלך-2114",11,1390,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/בתיאטרון-היהודי-5027",9,1245,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/גבריאל-יהודה-ליכטנפלד-3184",26,1676,26,26,0,0,"FLAT_UNIT",27,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/גלית-7878",54,2211,54,54,0,0,"FLAT_UNIT",54,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/גם-זה-לנו-מאסף-1494",78,3207,78,78,0,0,"FLAT_UNIT",78,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ד-ר-יהודה-ליב-קצנלסון-3248",8,903,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ד-ר-יהודה-ליב-קצנלסון-4194",11,1580,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ד-ר-שלמה-רבין-3736",13,1127,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/דברים-אחדים-6515",7,185,7,7,0,0,"FLAT_UNIT",7,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/דוד-פרישמן-על-י-ל-קצנלסון-מתוך-הספדו-עליו-7497",10,1034,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/דניאל-בגוב-האריות-5544",101,429,101,101,0,0,"FLAT_UNIT",101,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/האמן-2483",16,1723,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הגולם-6777",144,7134,144,144,0,0,"FLAT_UNIT",157,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הוא-נפטר-5802",67,2448,67,67,0,0,"FLAT_UNIT",67,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הזכרת-נשמות-229",142,7468,142,142,0,0,"FLAT_UNIT",142,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/היה-הסתו-על-הארץ-4660",18,135,18,18,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/היהודי-הנצחי-7489",36,2054,36,36,0,0,"FLAT_UNIT",36,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/היינריך-היינה-2481",107,5851,107,107,0,0,"FLAT_UNIT",112,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הכהן-6253",83,1777,83,83,0,0,"FLAT_UNIT",83,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/המבקר-4140",39,1529,39,39,0,0,"FLAT_UNIT",39,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/המורה-צדק-5930",57,3333,57,57,0,0,"FLAT_UNIT",57,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/המלאך-הקטן-3568",29,3800,29,29,0,0,"FLAT_UNIT",29,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/המקושש-8203",53,2251,53,53,0,0,"FLAT_UNIT",56,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/המשרר-ושלשת-העטים-5289",14,939,14,14,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הנדל-הנדל-4656",9,1067,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הסופרז-יסטות-בלונדון-649",7,1325,7,7,0,0,"FLAT_UNIT",7,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/העתונות-2296",8,1385,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הראב-ע-אומר-7039",40,1246,40,40,0,0,"FLAT_UNIT",40,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הרברט-ספנסר-וג-אורג-אליוט-2174",29,2656,29,29,0,0,"FLAT_UNIT",31,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הרי-את-מקודשת-5997",39,1385,39,39,0,0,"FLAT_UNIT",40,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/הרצל-הפיליטוניסטן-1980",8,1392,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/השעה-האחרונה-2560",55,2056,55,55,0,0,"FLAT_UNIT",57,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/התבוללות-1553",24,1212,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/התיאטרון-היהודי-2673",16,1728,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ומקלכם-בידכם-212",14,1692,14,14,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/זכיות-הצוענים-5480",11,1455,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/חדר-מתוקן-3561",14,1795,14,14,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/חיים-זליג-סלונימסקי-3308",17,2096,17,17,0,0,"FLAT_UNIT",17,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/חכמת-שלמה-על-פי-פאול-היזה-7370",32,3551,32,32,0,0,"FLAT_UNIT",32,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/חלום-הכליף-ופתרוניו-5727",63,435,63,63,0,0,"FLAT_UNIT",63,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/י-ל-פרץ-7820",11,950,11,11,0,0,"FLAT_UNIT",12,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/יהודהליב-קנטור-מאמר-ראשון-6250",15,1669,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/יהודהליב-קנטור-מאמר-שלישי-3122",12,1176,12,12,0,0,"FLAT_UNIT",12,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/יהודהליב-קנטור-מאמר-שני-היום-583",15,1835,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/יהודי-חדש-1340",6,1302,6,6,0,0,"FLAT_UNIT",6,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/יום-ראשון-למאי-7567",14,973,14,14,0,0,"FLAT_UNIT",14,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ישן-מפני-חדש-4202",21,2205,21,21,0,0,"FLAT_UNIT",21,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/כהן-בבית-הקברות-3378",43,2999,43,43,0,0,"FLAT_UNIT",43,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/כיצד-הסתו-נעשה-7173",21,1458,21,21,0,0,"FLAT_UNIT",21,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/כלי-בתוך-כלי-2045",46,2318,46,46,0,0,"FLAT_UNIT",47,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ל-ג-בעומר-במירון-5163",13,1248,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/לא-אנכי-חלמתי-החלום-5286",23,117,23,23,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/לארץ-ישראל-8267",24,3045,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/לוח-מה-מעת-6511",244,1260,244,244,0,0,"FLAT_UNIT",244,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/לילית-7623",83,3994,83,83,0,0,"FLAT_UNIT",89,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מבוא-ל-ממעמקים-מאת-אוסקר-וויילד-5671",36,4426,36,36,0,0,"FLAT_UNIT",36,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מבית-התיאטרון-4463",13,2697,13,13,0,0,"FLAT_UNIT",14,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מדוע-1609",35,991,35,35,0,0,"FLAT_UNIT",35,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מחולות-2802",41,2012,41,41,0,0,"FLAT_UNIT",44,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מחרוזת-של-מרגליות-7434",11,1274,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מטות-ומסעי-8271",101,3364,101,101,0,0,"FLAT_UNIT",101,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מכתב-במקום-הקדמה-1790",22,2278,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מכתבים-חדשים-עלדבר-הספרות-מכתב-שני-4589",34,7015,34,34,0,0,"FLAT_UNIT",35,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מלאכת-מחשבת-6124",33,3511,33,33,0,0,"FLAT_UNIT",37,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מלחמה-463",15,1141,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ממסתרי-ספרותנו-2987",58,8356,58,58,0,0,"FLAT_UNIT",58,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ממערכות-המלחמה-5932",37,2127,37,37,0,0,"FLAT_UNIT",37,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מנדלי-מוכר-ספרים-5608",23,2264,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מניחי-לשון-7102",16,2641,16,16,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מס-חדש-6644",8,1389,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מסחר-6319",10,1148,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מעבר-לנהר-178",26,1286,26,26,0,0,"FLAT_UNIT",26,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מעשה-בליב-טולסטוי-6833",11,1145,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/מצוה-647",78,3821,78,78,0,0,"FLAT_UNIT",78,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/משה-705",34,147,34,34,0,0,"FLAT_UNIT",34,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/משיח-3625",132,614,132,132,0,0,"FLAT_UNIT",132,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/משלמה-ועד-קהלת-4779",29,1096,29,29,0,0,"FLAT_UNIT",35,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/נוסח-אשכנז-ונוסח-ספרד-3428",165,10358,165,165,0,0,"FLAT_UNIT",175,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/נחש-הנחשת-2360",43,2068,43,43,0,0,"FLAT_UNIT",43,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סגו-ל-7301",9,1186,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סופרז-יסטיות-964",9,1298,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סופרים-4251",56,5619,56,56,0,0,"FLAT_UNIT",66,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סורר-ומורה-1730",67,2812,67,67,0,0,"FLAT_UNIT",75,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סיני-1610",80,2060,80,80,0,0,"FLAT_UNIT",86,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סם-החיים-5857",12,1375,12,12,0,0,"FLAT_UNIT",12,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/סנהדרין-גדולה-6127",23,1863,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עבודת-אדמה-5228",10,1244,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עגלה-ערופה-2235",54,2771,54,54,0,0,"FLAT_UNIT",56,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עוד-נער-אלהים-4959",22,162,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עיר-המקלט-1168",45,2875,45,45,0,0,"FLAT_UNIT",45,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עכן-אשר-בורשה-4400",55,3363,55,55,0,0,"FLAT_UNIT",55,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/על-אכילת-מצה-2422",10,1205,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/על-הגנבה-3499",22,3268,22,22,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/על-היהדות-7961",51,7230,51,51,0,0,"FLAT_UNIT",55,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/על-הנס-5037",32,5627,32,32,0,0,"FLAT_UNIT",39,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/על-הרוחות-והשדים-5805",74,5649,74,74,0,0,"FLAT_UNIT",74,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/על-מה-זה-2237",38,190,38,38,0,0,"FLAT_UNIT",38,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עלה-כוכבי-ויצץ-7627",18,76,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עלטה-2879",22,110,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/עלטה-2880",22,115,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ערבי-פסחים-8144",82,8555,82,82,0,0,"FLAT_UNIT",87,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/פלמי-2740",25,2069,25,25,0,0,"FLAT_UNIT",25,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/פראג-6974",13,1277,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/פרמיה-790",17,1277,17,17,0,0,"FLAT_UNIT",17,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/צורה-בולטת-4264",26,1320,26,26,0,0,"FLAT_UNIT",26,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/צנזורה-5356",39,1506,39,39,0,0,"FLAT_UNIT",39,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/צער-בעלי-חיים-1852",9,1335,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/קדקדיה-3692",106,3192,106,106,0,0,"FLAT_UNIT",107,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/קומץ-עשב-7752",22,1566,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/קונפרנציה-6847",24,4989,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/קטן-שלקח-לעצמו-גדולה-2799",45,2586,45,45,0,0,"FLAT_UNIT",46,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/קפת-רבי-מאיר-בעל-הנס-4022",38,1849,38,38,0,0,"FLAT_UNIT",38,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/רות-3902",25,1287,25,25,0,0,"FLAT_UNIT",28,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/ריליגיה-חדשה-2985",7,1431,7,7,0,0,"FLAT_UNIT",7,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/רק-פיליטוניסטן-8140",18,812,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שביתה-6911",23,3214,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שיר-השירים-6576",75,833,75,75,0,0,"FLAT_UNIT",82,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שירי-ביאליק-בתרגום-רוסי-3054",11,1361,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שלום-עליכם-3502",10,944,10,10,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שלשה-שאכלו-3737",78,2541,78,78,0,0,"FLAT_UNIT",78,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שמחה-7159",9,1444,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שמעון-שפיטצר-861",18,1496,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שני-גבורים-7367",15,301,15,15,0,0,"FLAT_UNIT",17,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שני-קולות-5868",43,211,43,43,0,0,"FLAT_UNIT",43,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שפילהגן-והיהודים-5097",29,3774,29,29,0,0,"FLAT_UNIT",30,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שרל-בודלר-5541",23,5079,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/שתי-שערות-4072",26,2101,26,26,0,0,"FLAT_UNIT",26,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/תוהו-ובוהו-3058",50,12487,50,50,0,0,"FLAT_UNIT",52,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/תועים-באויר-ושטים-6909",18,90,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/תיקון-ליל-שבועות-6712",35,2175,35,35,0,0,"FLAT_UNIT",35,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/תיקונים-בדת-3374",20,1818,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/frishman/תתחדש-4078",66,1355,66,66,0,0,"FLAT_UNIT",66,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אאמיר-אל-האמירני-3392",14,87,14,14,0,0,"FLAT_UNIT",14,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אב-המון-מל-בשר-יחידו-4684",13,66,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אבות-קדושים-דת-ירשו-676",16,91,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אבטח-ביום-צר-לי-4349",20,122,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אבי-הבן-6149",25,155,25,25,0,0,"FLAT_UNIT",25,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אבני-יקר-5313",6,54,6,6,0,0,"FLAT_UNIT",6,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אגדלך-אלהי-כל-נשמה-6602",15,78,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אהל-משכני-צור-הקימהו-3272",28,145,28,28,0,0,"FLAT_UNIT",28,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אהליבה-עם-בנותיה-5959",22,121,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אהללה-שם-אלהי-בעודי-2637",24,98,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אודה-יה-ולשמו-יד-אכתבה-4487",20,114,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אודה-לאל-חיי-1321",23,123,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אודה-לאלי-אקראה-בשמו-4346",8,63,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אודה-לך-חזקי-נצח-5742",13,74,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אודה-עליון-יושב-במסתרים-5125",16,76,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אופן-5039",22,137,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אור-פני-מלך-יקו-6150",24,146,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אות-אל-גאה-5186",8,69,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אותות-אל-אמת-2449",19,88,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אז-בעלות-מקטרת-מר-3083",20,126,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אז-מארץ-מצרים-828",15,93,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אח-בהענות-אח-לאח-4289",24,155,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחד-בפי-גדודו-2259",20,118,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחזו-אלים-פני-כסא-1134",19,116,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחלי-אני-חלקך-1818",28,100,28,28,0,0,"FLAT_UNIT",28,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחלי-לבי-לפניך-4036",16,102,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחרה-עת-מועד-1520",23,132,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחרה-עת-פדותי-155",20,118,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אחרי-עושי-אלך-4907",19,109,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אי-גבורתך-ימין-אל-הן-באזני-3516",19,135,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/איה-גואלנו-2999",25,140,25,25,0,0,"FLAT_UNIT",25,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/איך-לחמו-לוחמי-4160",7,52,7,7,0,0,"FLAT_UNIT",7,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/איך-עת-פדות-יאחר-6520",9,69,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/איך-קול-ענות-חלושה-5634",19,112,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אילת-על-דוד-עגבה-1695",25,179,25,25,0,0,"FLAT_UNIT",25,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אימתי-עדן-שממת-6477",16,88,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אכסף-לימים-2700",8,66,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אל-אשחר-ואפללה-2507",12,89,12,12,0,0,"FLAT_UNIT",12,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אל-בני-אלים-6672",15,118,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אל-וטובו-2875",20,124,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אל-שובי-יחידה-3720",15,76,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אלהים-כלתה-נפשי-5829",12,100,12,12,0,0,"FLAT_UNIT",12,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אמת-עמי-4812",24,162,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-אשר-מעשיו-עצומים-5693",19,139,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-דוד-בשם-לא-כניתי-3844",20,118,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-חי-בקרבי-4616",20,110,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-יי-נפשי-אשא-7129",32,132,32,32,0,0,"FLAT_UNIT",32,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-מתנשא-על-כל-לראש-2955",17,125,17,17,0,0,"FLAT_UNIT",17,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-נהר-סוד-675",10,57,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אל-נשגב-בהודו-924",14,55,14,14,0,0,"FLAT_UNIT",14,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אלהי-בשם-קדשך-עתה-עזרני-1941",20,132,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אלהי-סוד-אחדותך-4209",8,75,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אלי-אהללך-בבר-לבב-4802",8,58,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אלי-אסף-פזורה-7065",25,136,25,25,0,0,"FLAT_UNIT",25,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אלים-ברוצם-באופניהם-2764",20,110,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אם-אויבי-יאמרו-רע-לי-7001",24,187,24,24,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אם-אזכרה-שביי-2131",26,147,26,26,0,0,"FLAT_UNIT",26,0,"FULLY_PARSED_LANDED_LAW"
"pby/ibn-ezra/אם-דרך-מעמדי-5253",19,116,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
